conversation_id,conversation_text,label,scam_category,threat_level,urgency,authority_impersonation,financial_request,otp_request,credential_request,threat_detected,emotional_manipulation,secrecy_request,detected_indicators,recommended_action
ASVD_005040,वेरिफिकेशन ऑफिसर यहां एचडीएफसी बैंक से। आपके अकाउंट की री-वेरिफिकेशन जरूरी है। सिक्योरिटी अपडेट के लिए नेट बैंकिंग क्रेडेंशियल चाहिए।,SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_004454,"Btw, quarterly report bhej diya hai. Review karke feedback de dena end of day tak. Zyada tension mat le.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006581,"भैया, पैसा चोरी हो गया हो गया है। 10,000 रुपये की जरूरत है। परिवार को मत बताना अभी।",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_002211,"Hey, credit card statement mein ek charge nahi samajh aa raha. Investigate kar sakte hain?",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000314,"बधाई हो! एक्सक्लूसिव रियल एस्टेट डील में निवेश करें सिर्फ 1,00,000 रुपये। गारंटीड 300% रिटर्न 3 महीने में। आज ही जॉइन करें।",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_006326,"Selected for online survey work! Ghar baithe kamayein. Fee Rs 1,499 UPI pe bhejein. Login credentials mil jayenge turant.",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_001652,"Mausam kharab hai aaj, jaldi ghar aa jaana. Barish shuru hone wali hai. Bata dena.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000496,"Dear candidate, social media marketing vacancy available. Pay Rs 7,500 for onboarding. Start earning immediately. Hurry up.",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_004544,"Haan, स्विगी से खाना ऑर्डर किया है। 40 मिनट में आएगा। तुम्हारे लिए भी ऑर्डर करूं? Dekh lenge.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000626,"Dear customer, unclaimed insurance payout hai aapka. Rs 2,000 nominal fee do funds release karne ke liye. Jaldi karo, expire hoga.",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_006496,helpdesk speaking. account reactivation ke liye. OTP share karna zaroori hai warna BHIM account block ho jayega.,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_004241,"Haan, driving test pass ho gaya! Teen attempts ke baad finally license mila. Ab car khareedni hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003453,"Dhyan se suniye, DCP office se bol raha hoon. criminal complaint file hua hai. 2 ghante mein Rs 5,00,000 jama nahi kiya toh ghar pe police aayegi.",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_004578,"कस्टम्स विभाग से कॉल है। प्रतिबंधित सामग्री वाला कूरियर आपके नाम और आधार पर रजिस्टर्ड है। 15,000 रुपये क्लीयरेंस फीस दो वरना केस।",SCAM,Fake Parcel/Customs Scam,CRITICAL,1,1,1,0,0,1,0,0,urgency|financial_request|authority_impersonation|threat,No customs or courier service demands payment over phone. Verify through official channels.
ASVD_003819,एक्सिस बैंक फ्रॉड प्रिवेंशन टीम। आपके खाते में संदिग्ध गतिविधि है। कृपया 6 अंकों का ओटीपी शेयर करें वेरिफिकेशन के लिए।,SCAM,Bank Fraud,CRITICAL,1,1,0,1,1,1,0,0,urgency|authority_impersonation|otp_request|credential_request|threat,"Never share OTP, PIN, or passwords. Call your bank's official helpline number printed on your card."
ASVD_005106,"हमारे पास सब कुछ है। हमने तुम्हारी स्क्रीन रिकॉर्ड की है। 50,000 रुपये ट्रांसफर करो यूपीआई से। कोई पुलिस नहीं। कोई बातचीत नहीं।",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_006366,"फाइनल नोटिस। नकली करेंसी का पैकेज अधिकारियों के पास है। 1,00,000 रुपये वेरिफिकेशन फीस दो वरना पुलिस आएगी आज।",SCAM,Fake Parcel/Customs Scam,CRITICAL,1,1,1,0,0,1,0,0,urgency|financial_request|authority_impersonation|threat,No customs or courier service demands payment over phone. Verify through official channels.
ASVD_001333,"Yaar, weekend pe free ho? Movie chalte hain. Naya action movie release hua hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003490,"Sunno, property registration ke liye stamp duty kitni lagegi? 3 BHK flat hai. Koi baat nahi.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005591,"Btw, mausam kharab hai aaj, jaldi ghar aa jaana. Barish shuru hone wali hai.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001718,"Hello, aapka resume dekha. YouTube video liking ka opening hai. Rs 4,999 training kit fee do. Start earning from tomorrow.",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_003509,"I have private conversations. Rs 50,000 doge toh permanently delete. Ignore karoge toh reputation khatam.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_001699,"Yeh tumhari last chance hai. we recorded your screen activity. Rs 50,000 do warna social media pe sab expose karenge. 6 ghante hain.",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_000305,एपीरेजल साइकिल शुरू होने वाला है। सेल्फ-असेसमेंट फॉर्म भर लेना दिसंबर तक। Ok bye.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000341,"दोस्त, मेरी मदद कर। प्रिया हूं। इमरजेंसी कैश चाहिए। 15,000 रुपये दे दो। किसी को मत बता।",SCAM,Friend Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Contact the person directly using a known phone number to verify their identity.
ASVD_004577,"Btw, रविवार को लंच के लिए रेस्तरां बुक किया है। नया वाला है मॉल के पास। पूरा परिवार आ सकता है। Koi baat nahi.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001327,"Store pe hoon. Refrigerator pe achha offer hai. Samsung loon ya LG? Budget Rs 30,000.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006260,"Good news! Rs 10,000 cashback reward pending hai. Claim karne ke liye Rs 3,000 processing fee do. Full amount 48 ghante mein milega.",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_005313,"किचन में छोटी सी आग लगी थी पर तुरंत बुझा दी। सब सुरक्षित हैं, चिंता मत करो। Bata dena.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_002642,"Aur haan, park mein gir gayi, pair mein halka moch aaya hai. Ice laga rahi hoon. Aane ki zaroorat nahi.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001692,"गारंटीड स्टॉक मार्केट प्लान में 25,000 रुपये निवेश करें। 100% सेफ और लीगल। पैसिव इनकम शुरू करें आज से।",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_005627,"This is ACP sahab from Cyber Crime Department. your bank account is linked to a terror funding case. Pay Rs 1,00,000 immediately or face arrest. Do not disconnect.",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_004210,"बधाई हो! पीएम योजना के तहत 1 लाख रुपये मिलेगा। 3,000 रुपये वेरिफिकेशन चार्ज दें और राशि तुरंत क्रेडिट होगी। आज ही वैलिड।",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_003721,"Bas, doodh aur bread le aana ghar aate waqt. Papa ki dawai bhi leni hai pharmacy se.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000224,"Haan, गैस सिलेंडर का रेगुलेटर खराब हो गया। एजेंसी को कॉल किया है। कल नया भेजेंगे।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_000002,"Main Cyber Cell Officer bol raha hoon Cyber Crime se. Aapke Aadhaar pe IT Act ke under case registered hai. Rs 1,00,000 settlement do warna arrest hoga.",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_004277,"प्रिय ग्राहक, 10,000 रुपये कैशबैक रिवॉर्ड पेंडिंग है। 1,000 रुपये नॉमिनल फीस दें फंड रिलीज करने के लिए। जल्दी करो, एक्सपायर होगा।",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_000152,"हेलो, एआई ट्रेडिंग बॉट का एक्सक्लूसिव ऑफर है। 50,000 रुपये लगाइए, पैसे डबल होंगे 45 दिन में। लिमिटेड सीट्स।",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_001965,"Hello, PM Yojana ke under Rs 1 lakh milega. Aap eligible hain. Rs 3,000 service charges do. One-time fee hai.",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_003010,"आपको वित्त मंत्रालय से फाइनल नोटिस मिल रहा है। आपके पैन कार्ड पर टैक्स चोरी पाई गई है। 50,000 रुपये जमा करो आज ही।",SCAM,Government Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,No government agency demands payment over phone. Contact the department through official channels.
ASVD_000673,"कस्टम्स विभाग से आधिकारिक नोटिस। आपके नाम पर संदिग्ध पार्सल है। 50,000 रुपये कंप्लायंस फीस ट्रांसफर करें 3 घंटे में।",SCAM,Government Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,No government agency demands payment over phone. Contact the department through official channels.
ASVD_004151,"एलआईसी का बोनस मैच्योर हुआ है। 3,000 रुपये पे करें और पैसे ले जाएं। यह असली सरकारी योजना है।",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_002478,"यह पुलिस हेडक्वार्टर से कॉल है। इंस्पेक्टर शर्मा बोल रहा हूं। आपका फोन नंबर संदिग्ध गतिविधि में है। 50,000 रुपये केस क्लोजर फीस भेजिए।",SCAM,Police Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,Hang up and contact the local police station directly. Real police never demand money over phone.
ASVD_004812,"हेलो, सपोर्ट टीम हूं। कैशबैक क्लेम करना है। अमेजॉन का ओटीपी शेयर कर दीजिए जल्दी, वरना प्रोसेस कैंसिल हो जाएगा।",SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_002123,"तुम्हारे बेटी की जान खतरे में है। 1,00,000 रुपये तुरंत भेजो वरना लाश मिलेगी। किसी को मत बोलना।",SCAM,Kidnapping & Extortion Threat,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not transfer money. Immediately report the extortion/kidnapping threat to the local Police and Cyber Crime helpline 1930.
ASVD_002895,"private messages hai mere paas. Tumhare family ko dikhaunga agar Rs 50,000 nahi mile 48 ghante mein.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_005172,"Waise, बेटी के लिए सेविंग्स अकाउंट खोलना है। अभी 18 साल की हुई है। क्या स्कीम हैं?",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005221,"We have everything. tumhare social media accounts hack kiye hain. Transfer Rs 5,00,000 via UPI or NEFT. No police. No negotiation.",SCAM,Extortion,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_004945,"यह मैं हूं, तुम्हारा भैया। मेरा अस्पताल में हूं हो गया। 40,000 रुपये तुरंत भेजो। किसी को मत बताओ।",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_002075,"Aapko select kiya gaya hai guaranteed stock market plan ke liye. Rs 50,000 lagayein, 500% return milega. Offer expires today.",SCAM,Investment Scam,HIGH,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,Verify investments through SEBI registered channels. No legitimate investment guarantees fixed returns.
ASVD_004476,गीजर से पानी लीक हो रहा है। प्लंबर कल आएगा। तब तक बाल्टी से काम चला रहे हैं।,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001280,"Your bhai is with us. Transfer Rs 10,00,000 immediately to 9988776655 or we will kill him. Do not inform the police.",SCAM,Kidnapping & Extortion Threat,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not transfer money. Immediately report the extortion/kidnapping threat to the local Police and Cyber Crime helpline 1930.
ASVD_004952,"Phone order kiya hai online, kal aayega. Delivery person call karega pehle.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003574,टेक्निकल टीम यहां एसबीआई से। कार्ड रिन्यूअल के लिए। सिक्योरिटी अपडेट के लिए नेट बैंकिंग क्रेडेंशियल चाहिए।,SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_004686,"भाई, मैं अस्पताल में हूं। 40,000 रुपये चाहिए इलाज के लिए। तुरंत भेज दो यूपीआई पर। बाद में बताऊंगा।",SCAM,Family Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the caller through an independent communication channel before transferring money.
ASVD_003826,"Arre, store pe hoon. Refrigerator pe achha offer hai. Samsung loon ya LG? Budget Rs 30,000.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003758,फ्रॉड प्रिवेंशन ऑफिसर यहां कोटक बैंक से। केवाईसी अपडेट मैंडेटरी है। सिक्योरिटी अपडेट के लिए नेट बैंकिंग क्रेडेंशियल चाहिए।,SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_000290,आईसीआईसीआई बैंक सिक्योरिटी डिपार्टमेंट। आपके खाते में संदिग्ध गतिविधि है। ओटीपी बताइए 10 मिनट में वरना खाता परमानेंट लॉक हो जाएगा।,SCAM,Bank Fraud,CRITICAL,1,1,0,1,1,1,0,0,urgency|authority_impersonation|otp_request|credential_request|threat,"Never share OTP, PIN, or passwords. Call your bank's official helpline number printed on your card."
ASVD_000528,जॉब अलर्ट: यूट्यूब वीडियो लाइकिंग पोजिशन ओपन है। कोई अनुभव नहीं चाहिए। 499 रुपये प्रोसेसिंग फीस। यूपीआई से पे करें।,SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_000289,Doodh aur bread le aana ghar aate waqt. Papa ki dawai bhi leni hai pharmacy se. Ok bye.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005575,"Waise, शर्ट रिटर्न की जो पिछले हफ्ते खरीदी थी। रिफंड 5-7 बिजनेस डेज में आएगा। Chal, bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_002098,"Bas, लॉकर के लिए अप्लाई करना है ब्रांच में। अवेलेबिलिटी है क्या? चार्जेस कितने हैं?",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005357,"Hey, फिक्स्ड डिपॉजिट मैच्योर हो गई है। रिन्यू करनी है या अमाउंट विड्रॉ करना है? Chalo, milte hain.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004358,"आपको इनकम टैक्स डिपार्टमेंट से फाइनल नोटिस मिल रहा है। आपका आधार अवैध गतिविधि में उपयोग हुआ है। 1,00,000 रुपये जमा करो आज ही।",SCAM,Government Impersonation,CRITICAL,1,1,1,0,0,1,0,1,urgency|financial_request|secrecy|authority_impersonation|threat,No government agency demands payment over phone. Contact the department through official channels.
ASVD_003162,"Tumhari private messages public karni hai ya Rs 1,00,000 doge? Choice tumhari hai. Time kam hai.",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_000834,"Good news! government subsidy ke liye select hue hain. Claim karne ke liye Rs 7,500 processing fee do. Full amount 48 ghante mein milega.",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_000188,"मिन्त्रा पर सेल लगी है। कुर्ता सेट खरीदना है। बजट 2,000 रुपये है। सुझाओ। Bata dena.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004119,"तुम्हारा परिवार के सदस्य मेरे कब्जे में है। अगर जिंदा देखना चाहते हो तो तुरंत 2,00,000 रुपये भेज दो।",SCAM,Kidnapping & Extortion Threat,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not transfer money. Immediately report the extortion/kidnapping threat to the local Police and Cyber Crime helpline 1930.
ASVD_000122,PNB fraud prevention team. aapke card se online payment attempt hua hai. Please share the 6-digit OTP sent to your number for verification.,SCAM,Bank Fraud,CRITICAL,1,1,0,1,1,1,0,0,urgency|authority_impersonation|otp_request|credential_request|threat,"Never share OTP, PIN, or passwords. Call your bank's official helpline number printed on your card."
ASVD_000294,"यह मजाक नहीं है। वीडियो कॉल रिकॉर्डिंग्स है मेरे पास। 25,000 रुपये दोगे तो परमानेंट डिलीट। इग्नोर करोगे तो रेप्यूटेशन खत्म।",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
ASVD_004381,customer care bol raha hoon BHIM se. aapki delivery ke liye verification chahiye. Please OTP batayein turant. Call recorded hai.,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_000083,"Btw, amazon delivery person ne bola package deliver ho gaya. Door pe check karo. Chalo, milte hain.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001964,"Waise, दादी जी आज बेहतर महसूस कर रही हैं। डॉक्टर ने कहा कल घर आ सकती हैं। Take care.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001578,Yeh account manager hai. payment gateway se verification hai. Aapke PhonePe account ke liye OTP aaya hoga. Jaldi batayein please.,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_001607,"यह अस्पताल से कॉल है। आपकी मम्मी को सर्जरी जरूरी है के बाद लाए हैं। डॉक्टर को 1,00,000 रुपये चाहिए। जल्दी भेजिए।",SCAM,Emergency Money Scam,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Verify the emergency by contacting the person or hospital directly through known numbers.
ASVD_001508,"भाई राहुल बोल रहा हूं। मेरी इमरजेंसी कैश चाहिए हो गई। क्या तू 5,000 रुपये भेज सकता है? वापस कर दूंगा।",SCAM,Friend Impersonation,HIGH,1,0,1,0,0,0,1,1,urgency|financial_request|emotional_manipulation|secrecy,Contact the person directly using a known phone number to verify their identity.
ASVD_004437,राशन की दुकान पर आज चावल और दाल मिला। लाइन में 30 मिनट लगे। Done.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_002439,"Dear customer, government subsidy ke liye select hue hain. Rs 3,000 nominal fee do funds release karne ke liye. Jaldi karo, expire hoga.",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_006186,"किराने वाले का हिसाब करना है। 4,500 रुपये बाकी है। यूपीआई से भेज देती हूं। Ok bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001884,technical support bol raha hoon BHIM se. subscription renew ho raha hai. Please OTP batayein turant. Call recorded hai.,SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_000787,"Waise, baccha cycle se gir gaya. Ghutne pe chot lagi hai. First aid kit se bandage kar diya.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001253,"Waise, शुक्रवार तक टाइमशीट सबमिट कर दो। फाइनेंस को अर्जेंटली चाहिए मंथली पेरोल के लिए।",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_003920,"Selected for YouTube video liking! Ghar baithe kamayein. Fee Rs 7,500 UPI pe bhejein. Login credentials mil jayenge turant.",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_001625,"Urgent: Aapka education loan application Rs 2,00,000 approved. Rs 15,000 verification charges do. Delay = cancellation.",SCAM,Loan Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,No genuine bank charges processing fees before loan disbursement. Verify through official channels.
ASVD_001222,senior executive from ICICI Bank. your card has been flagged. UPI PIN aur Aadhaar ke last 4 digits share karein.,SCAM,PIN/Credential Scam,HIGH,1,1,0,0,1,0,0,0,urgency|authority_impersonation|credential_request,"Banks never ask for PIN, CVV, or passwords over phone. Never share these with anyone."
ASVD_004357,"बधाई हो! अनक्लेम्ड इंश्योरेंस पेआउट है आपका। 5,000 रुपये वेरिफिकेशन चार्ज दें और राशि तुरंत क्रेडिट होगी। आज ही वैलिड।",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_001483,"Amazon review job opportunity - work from home. Daily Rs 1,000-5,000 kamayein. Registration fee sirf Rs 7,500. Limited seats.",SCAM,Job Scam,MEDIUM,1,0,1,0,0,0,0,0,urgency|financial_request,Legitimate employers never ask for money upfront. Verify through the company's official website.
ASVD_000781,Tumhare child ki jaan khatre mein hai. 500000 transfer karo abhi ke abhi warna laash milegi. Kisi ko mat bolna.,SCAM,Kidnapping & Extortion Threat,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not transfer money. Immediately report the extortion/kidnapping threat to the local Police and Cyber Crime helpline 1930.
ASVD_002018,"Pata hai, voter ID mein address change karwana hai. Online portal pe apply kar sakti hoon kya? Done.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_004005,"Haan, kal raat ka cricket match dekha? Kya incredible finish tha! Last over mein kya hua yaar! Ok bye.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001381,"Arre, good morning. Client meeting 3 PM reschedule ho gayi hai. Calendar update kar lena. Baad mein baat karte hain.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005327,"Hello, helpdesk bol raha hoon. aapki delivery ke liye verification chahiye. Jo 6-digit code aaya hai wo bata dijiye please. Bahut urgent hai.",SCAM,OTP Scam,HIGH,1,0,0,1,0,0,0,0,urgency|otp_request,Never share OTP with anyone. OTPs are for your personal transactions only.
ASVD_005771,"Dear customer, LIC ka bonus mature hua hai. Rs 3,000 nominal fee do funds release karne ke liye. Jaldi karo, expire hoga.",SCAM,Financial Manipulation,MEDIUM,1,0,1,0,0,0,1,0,urgency|financial_request|emotional_manipulation,No legitimate organization asks for fees to release refunds. Verify through official channels.
ASVD_002399,Pharmacy se dawai le aao. Prescription photo bhej rahi hoon WhatsApp pe.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_005927,"Btw, dada ji ke saath hospital mein hoon. Chakkar aa gaya tha par doctor ne bola theek hain ab.",SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_001497,Bahut barish ke wajah se road pe paani bhara hai. Drive karna mushkil hai. Late aaungi ghar. Bata dena.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_002822,Railway station ke paas Aadhaar centre 9 AM se 5 PM tak khula hai. Kal jaungi. Bata dena.,SAFE,None,LOW,0,0,0,0,0,0,0,0,none,No action required. This appears to be a normal conversation.
ASVD_006527,"पर्सनल फोटोज है मेरे पास। 50,000 रुपये गूगल पे या फोनपे से भेजो 24 घंटे में।",SCAM,Blackmail,CRITICAL,1,0,1,0,0,1,1,1,urgency|financial_request|emotional_manipulation|secrecy|threat,Do not pay. Report to Cyber Crime helpline 1930 and local police station immediately.
